2005,4,NE,6.64
2005,4,NH,13.89
2005,4,NJ,10.45
2005,4,NM,8.78
2005,4,NV,10.46
2005,4,NY,14.64
2005,4,OH,8.47
2005,4,OK,7.59
2005,4,OR,7.22
2005,4,PA,9.72
2005,4,RI,12.60
2005,4,SC,8.81
2005,4,SD,7.68
2005,4,TN,7.05
2005,4,TX,10.15
2005,4,UT,7.38
2005,4,VA,8.41
2005,4,VT,13.11
2005,4,WA,6.53
2005,4,WI,9.56
2005,4,WV,6.32
2005,4,WY,7.36
2005,5,AK,13.83
2005,5,AL,8.19
2005,5,AR,8.01
2005,5,AZ,9.60
2005,5,CA,12.57
2005,5,CO,9.14
2005,5,CT,13.70
2005,5,DC,7.70
2005,5,DE,9.00
2005,5,FL,9.64
2005,5,GA,8.47
2005,5,HI,19.91
2005,5,IA,9.58
2005,5,ID,6.13
2005,5,IL,8.74
2005,5,IN,8.11
2005,5,KS,7.71
2005,5,KY,6.90
2005,5,LA,8.12
2005,5,MA,13.31
2005,5,MD,8.94
2005,5,ME,13.14
2005,5,MI,8.20
2005,5,MN,8.32
2005,5,MO,7.73
2005,5,MS,8.69
2005,5,MT,8.40
2005,5,NC,8.85
2005,5,ND,7.42
2005,5,NE,7.17
2005,5,NH,13.58
2005,5,NJ,10.99
2005,5,NM,9.05
2005,5,NV,10.33
2005,5,NY,15.36
2005,5,OH,8.97
2005,5,OK,7.57
2005,5,OR,7.18
2005,5,PA,10.06
2005,5,RI,12.67
2005,5,SC,8.96
2005,5,SD,8.24
2005,5,TN,7.15
2005,5,TX,10.72
2005,5,UT,7.65
2005,5,VA,8.37
2005,5,VT,13.09
2005,5,WA,6.55
2005,5,WI,9.78
2005,5,WV,6.63
2005,5,WY,7.63
2005,6,AK,13.46
2005,6,AL,8.31
2005,6,AR,8.34
2005,6,AZ,9.41
2005,6,CA,13.40
2005,6,CO,9.11
2005,6,CT,13.91
2005,6,DC,9.42
2005,6,DE,9.91
2005,6,FL,9.56
2005,6,GA,8.93
2005,6,HI,20.30
2005,6,IA,9.94
2005,6,ID,6.90
2005,6,IL,8.88
2005,6,IN,7.69
2005,6,KS,7.92
2005,6,KY,6.61
2005,6,LA,8.86
2005,6,MA,13.16
2005,6,MD,9.35
2005,6,ME,14.39
2005,6,MI,8.73
2005,6,MN,9.10
2005,6,MO,8.16
2005,6,MS,8.76
2005,6,MT,8.50
2005,6,NC,8.57
2005,6,ND,8.05
2005,6,NE,8.00
2005,6,NH,12.86
2005,6,NJ,12.50
2005,6,NM,9.21
2005,6,NV,9.89
2005,6,NY,15.58
2005,6,OH,9.15
2005,6,OK,8.28
2005,6,OR,7.25
2005,6,PA,10.50
2005,6,RI,12.85
2005,6,SC,8.68
2005,6,SD,8.58
2005,6,TN,6.96
2005,6,TX,11.21
2005,6,UT,7.93
2005,6,VA,8.68
2005,6,VT,13.00
2005,6,WA,6.60
2005,6,WI,9.93
2005,6,WV,6.41
2005,6,WY,7.88
2005,7,AK,13.62
2005,7,AL,8.25
2005,7,AR,8.31
2005,7,AZ,9.30
2005,7,CA,13.16
2005,7,CO,9.01
2005,7,CT,13.90
2005,7,DC,10.09
2005,7,DE,9.84
2005,7,FL,9.58
2005,7,GA,9.08
2005,7,HI,20.92
2005,7,IA,9.71
2005,7,ID,6.89
2005,7,IL,8.97
2005,7,IN,7.30
2005,7,KS,8.29
2005,7,KY,6.63
2005,7,LA,9.08
2005,7,MA,13.08
2005,7,MD,9.23
2005,7,ME,13.62
2005,7,MI,8.84
2005,7,MN,8.74
2005,7,MO,8.04
2005,7,MS,8.78
2005,7,MT,8.54
2005,7,NC,8.67
2005,7,ND,7.91
2005,7,NE,8.27
2005,7,NH,12.75
2005,7,NJ,12.95
2005,7,NM,9.39
2005,7,NV,9.84
2005,7,NY,15.63
2005,7,OH,8.98
2005,7,OK,8.15
2005,7,OR,7.25
2005,7,PA,10.41
2005,7,RI,13.17
2005,7,SC,8.79
2005,7,SD,8.30
2005,7,TN,6.82
2005,7,TX,11.29
2005,7,UT,8.01
2005,7,VA,8.76
2005,7,VT,12.92
2005,7,WA,6.58
2005,7,WI,9.89
2005,7,WV,6.18
2005,7,WY,8.09
2005,8,AK,14.06
2005,8,AL,8.18
2005,8,AR,8.48
2005,8,AZ,9.28
2005,8,CA,13.43
2005,8,CO,8.97
2005,8,CT,13.98
2005,8,DC,10.01
2005,8,DE,9.81
2005,8,FL,9.66
2005,8,GA,9.31
2005,8,HI,21.02
2005,8,IA,9.96
2005,8,ID,6.87
2005,8,IL,8.87
2005,8,IN,7.38
2005,8,KS,8.55
2005,8,KY,6.71
2005,8,LA,9.26
2005,8,MA,13.19
2005,8,MD,9.34
2005,8,ME,13.55
2005,8,MI,8.75
2005,8,MN,8.63
2005,8,MO,7.93
2005,8,MS,8.96
2005,8,MT,8.52
2005,8,NC,8.76
2005,8,ND,7.98
2005,8,NE,8.32
2005,8,NH,13.70
2005,8,NJ,13.27
2005,8,NM,9.47
2005,8,NV,9.90
2005,8,NY,16.16
2005,8,OH,9.08
2005,8,OK,8.36
2005,8,OR,7.29
2005,8,PA,10.36
2005,8,RI,13.08
2005,8,SC,8.84
2005,8,SD,8.07
2005,8,TN,6.82
2005,8,TX,11.47
2005,8,UT,8.12
2005,8,VA,8.71
2005,8,VT,13.02
2005,8,WA,6.61
2005,8,WI,9.92
2005,8,WV,6.15
2005,8,WY,7.95
2005,9,AK,13.08
2005,9,AL,8.47
2005,9,AR,8.84
2005,9,AZ,9.30
2005,9,CA,12.14
2005,9,CO,9.08
2005,9,CT,14.63
2005,9,DC,10.07
2005,9,DE,9.90
2005,9,FL,9.69
2005,9,GA,9.45
2005,9,HI,21.57
2005,9,IA,9.71
2005,9,ID,6.61
2005,9,IL,8.91
2005,9,IN,7.63
2005,9,KS,8.74
2005,9,KY,6.57
2005,9,LA,9.28
2005,9,MA,13.66
2005,9,MD,9.15
2005,9,ME,14.47
2005,9,MI,8.58
2005,9,MN,8.76
2005,9,MO,7.22
2005,9,MS,9.25
2005,9,MT,8.63
2005,9,NC,8.94
2005,9,ND,8.23
2005,9,NE,8.24
2005,9,NH,15.05
2005,9,NJ,12.74
2005,9,NM,9.35
2005,9,NV,9.97
2005,9,NY,16.69
2005,9,OH,8.94
2005,9,OK,9.31
2005,9,OR,7.24
2005,9,PA,10.36
2005,9,RI,13.62
2005,9,SC,8.91
2005,9,SD,8.35
2005,9,TN,6.90
2005,9,TX,11.66
2005,9,UT,7.95
2005,9,VA,8.97
2005,9,VT,13.06
2005,9,WA,6.59
2005,9,WI,9.97
2005,9,WV,6.33
2005,9,WY,8.11
2005,10,AK,13.74
2005,10,AL,8.14
2005,10,AR,8.37
2005,10,AZ,9.23
2005,10,CA,11.30
2005,10,CO,9.11
2005,10,CT,14.24
2005,10,DC,9.91
2005,10,DE,9.14
2005,10,FL,9.80
2005,10,GA,8.66
2005,10,HI,22.88
2005,10,IA,9.22
2005,10,ID,6.60
2005,10,IL,8.54
2005,10,IN,8.23
2005,10,KS,8.27
2005,10,KY,6.97
2005,10,LA,9.99
2005,10,MA,13.28
2005,10,MD,8.24
2005,10,ME,12.54
2005,10,MI,8.11
2005,10,MN,8.47
2005,10,MO,6.85
2005,10,MS,9.23
2005,10,MT,8.33
2005,10,NC,9.38
2005,10,ND,7.73
2005,10,NE,7.06
2005,10,NH,14.16
2005,10,NJ,11.42
2005,10,NM,9.68
2005,10,NV,10.73
2005,10,NY,17.36
2005,10,OH,8.70
2005,10,OK,9.12
2005,10,OR,7.24
2005,10,PA,10.02
2005,10,RI,13.44
2005,10,SC,8.90
2005,10,SD,8.30
2005,10,TN,7.33
2005,10,TX,11.60
2005,10,UT,7.33
2005,10,VA,8.10
2005,10,VT,13.19
2005,10,WA,6.58
2005,10,WI,9.91
2005,10,WV,6.55
2005,10,WY,7.95
2005,11,AK,13.74
2005,11,AL,8.61
2005,11,AR,8.37
2005,11,AZ,8.12
2005,11,CA,12.80
2005,11,CO,9.76
2005,11,CT,13.93
2005,11,DC,8.80
2005,11,DE,9.23
2005,11,FL,9.91
2005,11,GA,8.65
2005,11,HI,23.29
2005,11,IA,9.03
2005,11,ID,6.27
2005,11,IL,8.04
2005,11,IN,8.21
2005,11,KS,7.77
2005,11,KY,6.85
2005,11,LA,10.65
2005,11,MA,14.45
2005,11,MD,8.24
2005,11,ME,13.73
2005,11,MI,8.21
2005,11,MN,8.13
2005,11,MO,6.72
2005,11,MS,9.79
2005,11,MT,8.40
2005,11,NC,9.18
2005,11,ND,7.11
2005,11,NE,6.79
2005,11,NH,13.75
2005,11,NJ,11.09
2005,11,NM,9.42
2005,11,NV,11.27
2005,11,NY,17.57
2005,11,OH,8.55
2005,11,OK,8.25
2005,11,OR,7.35
2005,11,PA,10.05
2005,11,RI,14.48
2005,11,SC,8.95
2005,11,SD,7.86
2005,11,TN,7.42
2005,11,TX,11.50
2005,11,UT,7.10
2005,11,VA,7.92
2005,11,VT,13.16
2005,11,WA,6.59
2005,11,WI,9.83
2005,11,WV,6.38
2005,11,WY,7.54
2005,12,AK,14.08
2005,12,AL,8.03
2005,12,AR,8.12
2005,12,AZ,7.88
2005,12,CA,12.91
2005,12,CO,9.62
2005,12,CT,13.42
2005,12,DC,8.96
2005,12,DE,8.68
2005,12,FL,9.81
2005,12,GA,8.64
2005,12,HI,22.70
2005,12,IA,8.70
2005,12,ID,6.08
2005,12,IL,7.38
2005,12,IN,7.25
2005,12,KS,7.24
2005,12,KY,6.52
2005,12,LA,9.74
2005,12,MA,14.90
2005,12,MD,7.88
2005,12,ME,10.84
2005,12,MI,8.15
2005,12,MN,8.05
2005,12,MO,6.24
2005,12,MS,9.27
2005,12,MT,7.92
2005,12,NC,8.43
2005,12,ND,6.33
2005,12,NE,6.20
2005,12,NH,14.18
2005,12,NJ,11.13
2005,12,NM,9.20
2005,12,NV,10.80
2005,12,NY,16.53
2005,12,OH,7.81
2005,12,OK,7.46
2005,12,OR,7.41
2005,12,PA,9.36
2005,12,RI,15.00
2005,12,SC,8.79
2005,12,SD,7.22
2005,12,TN,7.30
2005,12,TX,11.42
2005,12,UT,7.16
2005,12,VA,7.44
2005,12,VT,12.92
2005,12,WA,6.68
2005,12,WI,9.69
2005,12,WV,5.92
2005,12,WY,6.92
2006,1,AK,13.61
2006,1,AL,7.73
2006,1,AR,8.15
2006,1,AZ,8.05
2006,1,CA,13.14
2006,1,CO,9.05
2006,1,CT,14.91
2006,1,DC,9.34
2006,1,DE,8.66
2006,1,FL,11.04
2006,1,GA,8.09
2006,1,HI,22.74
2006,1,IA,8.93
2006,1,ID,6.14
2006,1,IL,7.43
2006,1,IN,7.44
2006,1,KS,7.66
2006,1,KY,6.45
2006,1,LA,8.89
2006,1,MA,17.05
2006,1,MD,8.36
2006,1,ME,13.69
2006,1,MI,9.13
2006,1,MN,8.12
2006,1,MO,6.32
2006,1,MS,9.61
2006,1,MT,7.70
2006,1,NC,8.57
2006,1,ND,6.37
2006,1,NE,5.97
2006,1,NH,14.20
2006,1,NJ,11.21
2006,1,NM,9.25
2006,1,NV,10.77
2006,1,NY,16.61
2006,1,OH,8.28
2006,1,OK,8.76
2006,1,OR,7.03
2006,1,PA,9.51
2006,1,RI,14.94
2006,1,SC,8.56
2006,1,SD,6.98
2006,1,TN,7.19
2006,1,TX,11.91
2006,1,UT,7.23
2006,1,VA,7.68
2006,1,VT,12.92
2006,1,WA,5.74
2006,1,WI,10.03
2006,1,WV,5.92
2006,1,WY,6.87
2006,2,AK,13.64
2006,2,AL,8.14
2006,2,AR,8.08
2006,2,AZ,8.21
2006,2,CA,13.45
2006,2,CO,9.23
2006,2,CT,16.30
2006,2,DC,8.12
2006,2,DE,8.87
2006,2,FL,11.15
2006,2,GA,8.41
2006,2,HI,22.92
2006,2,IA,9.32
2006,2,ID,6.30
2006,2,IL,7.93
2006,2,IN,7.74
2006,2,KS,7.59
2006,2,KY,6.52
2006,2,LA,9.59
2006,2,MA,17.64
2006,2,MD,8.25
2006,2,ME,13.70
2006,2,MI,9.21
2006,2,MN,8.33
2006,2,MO,6.47
2006,2,MS,9.97
2006,2,MT,8.34
2006,2,NC,8.77
2006,2,ND,6.50
2006,2,NE,6.73
2006,2,NH,14.84
2006,2,NJ,11.34
2006,2,NM,9.04
2006,2,NV,10.88
2006,2,NY,16.66
2006,2,OH,8.87
2006,2,OK,8.59
2006,2,OR,7.38
2006,2,PA,9.93
2006,2,RI,14.74
2006,2,SC,8.65
2006,2,SD,7.39
2006,2,TN,7.29
2006,2,TX,12.12
2006,2,UT,7.25
2006,2,VA,7.92
2006,2,VT,13.10
2006,2,WA,6.73
2006,2,WI,10.08
2006,2,WV,6.18
2006,2,WY,7.22
2006,3,AK,14.41
2006,3,AL,8.27
2006,3,AR,8.07
2006,3,AZ,8.38
2006,3,CA,13.72
2006,3,CO,9.47
2006,3,CT,15.77
2006,3,DC,8.54
2006,3,DE,8.91
2006,3,FL,11.20
2006,3,GA,8.40
2006,3,HI,22.53
2006,3,IA,9.45
2006,3,ID,6.31
2006,3,IL,7.91
2006,3,IN,8.01
2006,3,KS,7.75
2006,3,KY,6.71
2006,3,LA,8.67
2006,3,MA,17.17
2006,3,MD,8.31
2006,3,ME,13.89
2006,3,MI,9.16
2006,3,MN,7.98
2006,3,MO,6.65
2006,3,MS,10.15
2006,3,MT,7.93
2006,3,NC,8.74
2006,3,ND,6.41
2006,3,NE,6.65
2006,3,NH,14.90
2006,3,NJ,11.36
2006,3,NM,8.95
2006,3,NV,11.04
2006,3,NY,15.89
2006,3,OH,8.78
2006,3,OK,8.20
2006,3,OR,7.37
2006,3,PA,9.82
2006,3,RI,15.83
2006,3,SC,8.59
2006,3,SD,7.41
2006,3,TN,7.37
2006,3,TX,12.42
2006,3,UT,7.25
2006,3,VA,7.99
2006,3,VT,13.07
2006,3,WA,6.75
2006,3,WI,10.28
2006,3,WV,6.16
2006,3,WY,7.38
2006,4,AK,14.38
2006,4,AL,8.96
2006,4,AR,8.55
2006,4,AZ,8.92
2006,4,CA,13.99
2006,4,CO,9.20
2006,4,CT,17.64
2006,4,DC,8.92
2006,4,DE,9.41
2006,4,FL,11.30
2006,4,GA,8.65
2006,4,HI,23.30
2006,4,IA,9.59
2006,4,ID,6.41
2006,4,IL,8.46
2006,4,IN,8.96
2006,4,KS,8.39
2006,4,KY,7.22
2006,4,LA,8.76
2006,4,MA,16.48
2006,4,MD,8.62
2006,4,ME,13.70
2006,4,MI,10.00
2006,4,MN,8.38
2006,4,MO,7.23
2006,4,MS,10.15
2006,4,MT,7.99
2006,4,NC,9.16
2006,4,ND,6.88
2006,4,NE,7.02
2006,4,NH,15.27
2006,4,NJ,11.31
2006,4,NM,8.84
2006,4,NV,11.08
2006,4,NY,16.36
2006,4,OH,9.33
2006,4,OK,8.85
2006,4,OR,7.40
2006,4,PA,10.28
2006,4,RI,15.46
2006,4,SC,9.05
2006,4,SD,7.65
2006,4,TN,8.00
2006,4,TX,12.72
2006,4,UT,7.32
2006,4,VA,8.43
2006,4,VT,13.39
2006,4,WA,6.77
2006,4,WI,10.72
2006,4,WV,6.43
2006,4,WY,7.75
2006,5,AK,15.30
2006,5,AL,8.69
2006,5,AR,8.69
2006,5,AZ,10.19
2006,5,CA,14.04
2006,5,CO,8.98
2006,5,CT,17.03
2006,5,DC,9.59
2006,5,DE,12.10
2006,5,FL,11.31
2006,5,GA,8.76
2006,5,HI,23.25
2006,5,IA,9.95
2006,5,ID,6.62
2006,5,IL,8.92
2006,5,IN,9.16
2006,5,KS,8.38
2006,5,KY,7.43
2006,5,LA,8.82
2006,5,MA,16.47
2006,5,MD,9.42
2006,5,ME,13.72
2006,5,MI,9.80
2006,5,MN,8.81
2006,5,MO,8.17
2006,5,MS,10.20
2006,5,MT,8.25
2006,5,NC,9.23
2006,5,ND,7.53
2006,5,NE,7.62
2006,5,NH,15.88
2006,5,NJ,11.46
2006,5,NM,8.97
2006,5,NV,11.30
2006,5,NY,16.56
2006,5,OH,9.94
2006,5,OK,8.27
2006,5,OR,7.54
2006,5,PA,10.78
2006,5,RI,15.47
2006,5,SC,9.08
2006,5,SD,8.35
2006,5,TN,8.20
2006,5,TX,12.98
2006,5,UT,7.68
2006,5,VA,8.96
2006,5,VT,13.69
2006,5,WA,6.86
2006,5,WI,10.96
2006,5,WV,6.79
2006,5,WY,8.04
2006,6,AK,15.47
2006,6,AL,9.35
2006,6,AR,8.91
2006,6,AZ,10.05
2006,6,CA,15.17
2006,6,CO,8.76
2006,6,CT,16.77
2006,6,DC,10.86
2006,6,DE,13.94
2006,6,FL,11.39
2006,6,GA,9.30
2006,6,HI,24.09
2006,6,IA,9.79
2006,6,ID,6.46
2006,6,IL,8.88
2006,6,IN,8.46
2006,6,KS,8.55
2006,6,KY,7.32
2006,6,LA,9.09
2006,6,MA,16.22
2006,6,MD,10.74
2006,6,ME,13.84
2006,6,MI,9.96
2006,6,MN,9.26
2006,6,MO,8.45
2006,6,MS,10.23
2006,6,MT,8.46
2006,6,NC,9.03
2006,6,ND,7.89
2006,6,NE,8.16
2006,6,NH,15.14
2006,6,NJ,14.01
2006,6,NM,9.04
2006,6,NV,10.97
2006,6,NY,17.33
2006,6,OH,10.16
2006,6,OK,8.64
2006,6,OR,7.56
2006,6,PA,10.99
2006,6,RI,15.70
2006,6,SC,9.18
2006,6,SD,8.32
2006,6,TN,8.03
2006,6,TX,13.41
2006,6,UT,8.05
2006,6,VA,9.05
2006,6,VT,13.61
2006,6,WA,6.91
2006,6,WI,10.25
2006,6,WV,6.44
2006,6,WY,8.18
2006,7,AK,15.94
2006,7,AL,9.18
2006,7,AR,9.14
2006,7,AZ,9.90
2006,7,CA,16.65
2006,7,CO,9.14
2006,7,CT,16.41
2006,7,DC,10.81
2006,7,DE,13.72
2006,7,FL,11.40
2006,7,GA,9.65
2006,7,HI,24.61
2006,7,IA,10.03
2006,7,ID,6.33
2006,7,IL,9.15
2006,7,IN,8.21
2006,7,KS,8.87
2006,7,KY,7.21
2006,7,LA,9.07
2006,7,MA,16.05
2006,7,MD,10.60
2006,7,ME,13.53
2006,7,MI,10.25
2006,7,MN,9.45
2006,7,MO,8.46
2006,7,MS,9.59
2006,7,MT,8.45
2006,7,NC,9.20
2006,7,ND,8.07
2006,7,NE,8.51
2006,7,NH,14.49
2006,7,NJ,14.57
2006,7,NM,9.16
2006,7,NV,10.94
2006,7,NY,17.56
2006,7,OH,10.03
2006,7,OK,8.58
2006,7,OR,7.64
2006,7,PA,11.00
2006,7,RI,15.06
2006,7,SC,9.09
2006,7,SD,8.43
2006,7,TN,7.95
2006,7,TX,13.31
2006,7,UT,8.08
2006,7,VA,9.00
2006,7,VT,13.47
2006,7,WA,6.98
2006,7,WI,10.67
2006,7,WV,6.34
2006,7,WY,8.25
2006,8,AK,16.05
2006,8,AL,9.56
2006,8,AR,9.77
2006,8,AZ,9.88
2006,8,CA,14.89
2006,8,CO,9.29
2006,8,CT,17.48
2006,8,DC,10.86
2006,8,DE,13.52
2006,8,FL,11.47
2006,8,GA,9.93
2006,8,HI,24.48
2006,8,IA,10.20
2006,8,ID,6.34
2006,8,IL,8.92
2006,8,IN,8.29
2006,8,KS,8.84
2006,8,KY,7.23
2006,8,LA,9.14
2006,8,MA,16.85
2006,8,MD,10.60
2006,8,ME,13.67
2006,8,MI,10.47
2006,8,MN,9.16
2006,8,MO,8.34
2006,8,MS,9.65
2006,8,MT,8.41
2006,8,NC,9.31
2006,8,ND,8.01
2006,8,NE,8.47
2006,8,NH,13.79
2006,8,NJ,14.75
2006,8,NM,9.30
2006,8,NV,10.95
2006,8,NY,17.74
2006,8,OH,9.93
2006,8,OK,9.10
2006,8,OR,7.62
2006,8,PA,10.78
2006,8,RI,15.23
2006,8,SC,9.26
2006,8,SD,8.00
2006,8,TN,7.88
2006,8,TX,13.35
2006,8,UT,8.14
2006,8,VA,9.01
2006,8,VT,13.50
2006,8,WA,7.07
2006,8,WI,10.74
2006,8,WV,6.34
2006,8,WY,8.17
2006,9,AK,15.31
2006,9,AL,9.13
2006,9,AR,9.51
2006,9,AZ,9.89
2006,9,CA,14.57
2006,9,CO,9.07
2006,9,CT,18.64
2006,9,DC,11.39
2006,9,DE,13.62
2006,9,FL,11.47
2006,9,GA,9.21
2006,9,HI,24.22
2006,9,IA,10.53
2006,9,ID,6.22
2006,9,IL,9.21
2006,9,IN,8.49
2006,9,KS,9.07
2006,9,KY,7.24
2006,9,LA,9.70
2006,9,MA,16.59
2006,9,MD,11.06
2006,9,ME,13.74
2006,9,MI,9.94
2006,9,MN,8.70
2006,9,MO,7.81
2006,9,MS,9.56
2006,9,MT,8.83
2006,9,NC,9.68
2006,9,ND,8.25
2006,9,NE,8.51
2006,9,NH,14.39
2006,9,NJ,13.85
2006,9,NM,9.27
2006,9,NV,11.04
2006,9,NY,17.92
2006,9,OH,9.89
2006,9,OK,9.85
2006,9,OR,7.68
2006,9,PA,10.55
2006,9,RI,15.33
2006,9,SC,9.29
2006,9,SD,8.31
2006,9,TN,7.91
2006,9,TX,13.25
2006,9,UT,7.77
2006,9,VA,8.87
2006,9,VT,13.73
2006,9,WA,7.11
2006,9,WI,10.81
2006,9,WV,6.77
2006,9,WY,8.43
2006,10,AK,14.92
2006,10,AL,8.64
2006,10,AR,9.06
2006,10,AZ,9.88
2006,10,CA,12.20
2006,10,CO,8.93
2006,10,CT,17.34
2006,10,DC,10.32
2006,10,DE,13.71
2006,10,FL,11.45
2006,10,GA,8.89
2006,10,HI,23.25
2006,10,IA,9.87
2006,10,ID,6.13
2006,10,IL,8.73
2006,10,IN,8.73
2006,10,KS,8.15
2006,10,KY,7.25
2006,10,LA,10.16
2006,10,MA,16.18
2006,10,MD,10.69
2006,10,ME,14.13
2006,10,MI,9.65
2006,10,MN,8.90
2006,10,MO,7.33
2006,10,MS,9.19
2006,10,MT,8.83
2006,10,NC,9.76
2006,10,ND,7.75
2006,10,NE,7.36
2006,10,NH,14.95
2006,10,NJ,12.54
2006,10,NM,9.37
2006,10,NV,11.58
2006,10,NY,17.22
2006,10,OH,9.57
2006,10,OK,8.79
2006,10,OR,7.66
2006,10,PA,10.60
2006,10,RI,15.08
2006,10,SC,9.29
2006,10,SD,8.42
2006,10,TN,7.98
2006,10,TX,13.18
2006,10,UT,7.38
2006,10,VA,8.73
2006,10,VT,13.74
2006,10,WA,7.13
2006,10,WI,10.79
2006,10,WV,6.81
2006,10,WY,8.31
2006,11,AK,15.02
2006,11,AL,8.45
2006,11,AR,8.94
2006,11,AZ,8.74
2006,11,CA,14.47
2006,11,CO,8.68
2006,11,CT,16.92
2006,11,DC,8.99
2006,11,DE,13.40
2006,11,FL,11.41
2006,11,GA,8.33
2006,11,HI,22.66
2006,11,IA,9.13
2006,11,ID,5.94
2006,11,IL,7.78
2006,11,IN,8.14
2006,11,KS,7.53
2006,11,KY,6.98
2006,11,LA,8.90
2006,11,MA,15.74
2006,11,MD,9.91
2006,11,ME,14.06
2006,11,MI,9.63
2006,11,MN,8.67
2006,11,MO,6.75
2006,11,MS,9.12
2006,11,MT,8.45
2006,11,NC,9.23
2006,11,ND,6.95
2006,11,NE,7.11
2006,11,NH,14.22
2006,11,NJ,12.17
2006,11,NM,8.74
2006,11,NV,11.79
2006,11,NY,16.33
2006,11,OH,9.05
2006,11,OK,8.02
2006,11,OR,7.63
2006,11,PA,10.10
2006,11,RI,14.34
